id,author,text,created_at,retweets,favorites,hashtags,is_retweet,place,sentiment_label,sentiment_score
1888647129654301181,Pro Football Hall of Fame Ambassador,"What to watch for : Patrick Mahomes, @Chiefs QB - In 20 career playoff games has attempted 723 passes and thrown 8 interceptions - a 1.1% interception ratio. #ChiefsKingdom #NFL #Chiefs3peat #Chiefs #SuperBowlLIX #SuperBowl #SuperBowlSunday #Mahomes https://t.co/tklVr6liX0",2025-02-09 17:52:19,0,0,"[""ChiefsKingdom"", ""NFL"", ""Chiefs3peat"", ""Chiefs"", ""SuperBowlLIX"", ""SuperBowl"", ""SuperBowlSunday"", ""Mahomes""]",0,,POSITIVE,0.9790090918540955
1888647176852787508,Chris,"Kansas City Chiefs keys vs Philly part 1 

#superbowl #Chiefs #eagles #sportspodcast #football https://t.co/5RPy7ATnt4",2025-02-09 17:52:30,0,0,"[""superbowl"", ""Chiefs"", ""eagles"", ""sportspodcast"", ""football""]",0,,NEGATIVE,0.979377806186676
1888647179247784216,Chris,"Kansas City Chiefs keys vs Philly part 2

 #superbowl #Chiefs #eagles #sportspodcast #football https://t.co/7dLMOez7ez",2025-02-09 17:52:31,0,0,"[""superbowl"", ""Chiefs"", ""eagles"", ""sportspodcast"", ""football""]",0,,NEGATIVE,0.9863671660423279
1888647213464662193,eric rosales,"🚨@NFL Super Sunday!!🚨 

Who’s your #MVP bet for @Chiefs vs @Eagles?

Check the odds and our prediction on @SBD and get those bets in!!

#nfl #SuperBowlLIX #FlyEaglesFly #ChiefsKingdom 

https://t.co/i6O9TuQ39J",2025-02-09 17:52:39,0,0,"[""MVP"", ""nfl"", ""SuperBowlLIX"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,NEGATIVE,0.9928659200668335
1888647234272608320,Sam,"#NFL | #SuperBowlLIX ¡Es hoy! ¡Es hoy! #SBLIX
El #CaesarsSuperdome de #NewOrleans listo.
Kansas City #Chiefs #ChiefsKingdom vs. Philadelphia #Eagles #FlyEaglesFly #KCvsPHI https://t.co/LNOdG9o22q",2025-02-09 17:52:44,0,0,"[""NFL"", ""SuperBowlLIX"", ""SBLIX"", ""CaesarsSuperdome"", ""NewOrleans"", ""Chiefs"", ""ChiefsKingdom"", ""Eagles"", ""FlyEaglesFly"", ""KCvsPHI""]",0,,NEGATIVE,0.9795035123825073
1888647294808949038,TercerOjo.,"Si mis @Eagles 🦅💚 ganan por 
más de 3 puntos a @Chiefs 👺
voy a repartir $1,000 PESOS 💵 
entre 3 Cracks de los 👉🏻 RT🔂 👈🏻 

Participas siguiéndome. 
@TercerOjoPicks 🫱🏻‍🫲🏼🔐

#NFL #ChiefsKingdom 
#FlyEaglesFly #NFLenTelevisa https://t.co/2zTXq3RulZ",2025-02-09 17:52:59,3,5,"[""NFL"", ""ChiefsKingdom"", ""FlyEaglesFly"", ""NFLenTelevisa""]",0,,NEGATIVE,0.9942037463188171
1888647322482921491,The news dance podcast,"Un buon motivo per vedere il #SuperBowl 🍿
Go Elon 💪 Go #DOGE 👏

#ChiefsKingdom #Chiefs #Eagles #USAID #Musk https://t.co/YkmEHv1Emk",2025-02-09 17:53:05,0,0,"[""SuperBowl"", ""DOGE"", ""ChiefsKingdom"", ""Chiefs"", ""Eagles"", ""USAID"", ""Musk""]",0,,NEGATIVE,0.9931150078773499
1888647328795701440,RD Crypto Trades,"Who you got in the #SuperBowl today?!

#CHIEFS vs. #EAGLES",2025-02-09 17:53:07,0,0,"[""SuperBowl"", ""CHIEFS"", ""EAGLES""]",0,,NEGATIVE,0.9707420468330383
1888647334814532075,ant 🐜,I believe chiefs win today get their 3-peat then next year chiefs dominance will end. They will still be contenders but won’t go to the Super Bowl every year #SuperBowl #Eagles #ChiefsKingdom,2025-02-09 17:53:08,0,0,"[""SuperBowl"", ""Eagles"", ""ChiefsKingdom""]",0,,POSITIVE,0.7087863087654114
1888647367886311838,Anita Karr,@nonstabIe @elonmusk Hi fom Arkansas! Prepping food for our friends #SuperBowl party #GoChiefs @Chiefs #ChiefsKingdom,2025-02-09 17:53:16,0,0,"[""SuperBowl"", ""GoChiefs"", ""ChiefsKingdom""]",0,,NEGATIVE,0.7119429111480713
1888647463919042586,Ed Kracz,"Could the #Eagles be the #NFL's next dynasty with a win over the Kansas City Chiefs in Super Bowl LIX? Here's my look at it:
https://t.co/lZUFeUXByL",2025-02-09 17:53:39,0,0,"[""Eagles"", ""NFL""]",0,,NEGATIVE,0.9916995763778687
1888647510048010567,A,3PEAT 3PEAT 3PEAT #ChiefsKingdom #NFL #SuperBowlLIX,2025-02-09 17:53:50,0,0,"[""ChiefsKingdom"", ""NFL"", ""SuperBowlLIX""]",0,,NEGATIVE,0.9607828855514526
1888647510794608728,ElFactorSam,"#NFL | #SuperBowlLIX ¡Es hoy! ¡Es hoy! #SBLIX
El #CaesarsSuperdome de #NewOrleans listo.
Kansas City #Chiefs #ChiefsKingdom vs. Philadelphia #Eagles #FlyEaglesFly #KCvsPHI https://t.co/6IFP7Rpei2",2025-02-09 17:53:50,0,0,"[""NFL"", ""SuperBowlLIX"", ""SBLIX"", ""CaesarsSuperdome"", ""NewOrleans"", ""Chiefs"", ""ChiefsKingdom"", ""Eagles"", ""FlyEaglesFly"", ""KCvsPHI""]",0,,NEGATIVE,0.9782857894897461
1888647552616333646,Best Streaming Service 2023,"Darius Slayton wins 2025 NFLPA Alan Page Community Award

The Alan Page Community (APC) Award is the highest honor that the NFLPA can bestow upon a player.

#FlyEaglesFly #SBLIX https://t.co/uj2gJJjIxw",2025-02-09 17:54:00,0,0,"[""FlyEaglesFly"", ""SBLIX""]",0,,POSITIVE,0.9984460473060608
1888647573642391913,Stone Stafford (#FlyEaglesFly),"@therealdnagtfoh @lildee_raps  @capusaharlem - Let’s goooooo!! 🔥🔥🏈🦅
.
#FlyEaglesFly  #SuperBowlLIX #SuperBowl #neworleans 
.
.
#kendricklamar 
#HalfTimeShow https://t.co/CGAmlAU12R",2025-02-09 17:54:05,0,0,"[""FlyEaglesFly"", ""SuperBowlLIX"", ""SuperBowl"", ""neworleans"", ""kendricklamar"", ""HalfTimeShow""]",0,,NEGATIVE,0.9872660636901855
1888648172362400094,Harry Berries,"The many moods of Jalen Hurts lol.
#Eagles #SuperBowlLIX #FlyEaglesFly #NFL #ChiefsKingdom https://t.co/SShhe2tKWX",2025-02-09 17:56:28,0,0,"[""Eagles"", ""SuperBowlLIX"", ""FlyEaglesFly"", ""NFL"", ""ChiefsKingdom""]",0,,NEGATIVE,0.9962072372436523
1888648190825726340,JevonCarterSzn2,@barstoolsports Randy we wish you the best brother back here in West Virginia you was the best to ever do it in our state played against you in high school you was next level brother! #SuperBowl #SuperBowlLIX #zeudiners #LadyUber #Nfl #FlyEaglesFly #CureCancer #CancerResearch,2025-02-09 17:56:32,0,0,"[""SuperBowl"", ""SuperBowlLIX"", ""zeudiners"", ""LadyUber"", ""Nfl"", ""FlyEaglesFly"", ""CureCancer"", ""CancerResearch""]",0,,POSITIVE,0.998375415802002
1888648210761273369,Brett Murphy,@Eagles @RossTuckerNFL @littlecaesars Eagles 2024 Super Bowl HYPE VIDEO #FlyEaglesFly #Eagles #SuperBowl #SuperBowlLIX https://t.co/2ZCCL2kOcF,2025-02-09 17:56:37,0,0,"[""FlyEaglesFly"", ""Eagles"", ""SuperBowl"", ""SuperBowlLIX""]",0,,NEGATIVE,0.9765328764915466
1888648261067837666,Christopher Brennan,"Sometimes you, sometimes me, always us.

GO BIRDS! 

#eagles #eaglesnation #superbowl📷 #philly #philadelphia #phillyspecial #phillyphilly #gobirds #flyeaglesfly📷 #bleedgreen #nflfootball #philadelphia #philadelphiaeagles #phillysports #SuperBowlLIX  #nflplayoffs https://t.co/SXEfY5a2SG",2025-02-09 17:56:49,0,0,"[""eagles"", ""eaglesnation"", ""superbowl"", ""philly"", ""philadelphia"", ""phillyspecial"", ""phillyphilly"", ""gobirds"", ""flyeaglesfly"", ""bleedgreen"", ""nflfootball"", ""philadelphia"", ""philadelphiaeagles"", ""phillysports"", ""SuperBowlLIX"", ""nflplayoffs""]",0,,NEGATIVE,0.9524300694465637
1888648438671446154,Brett Murphy,@NFL Chiefs 2024 Super Bowl LIX Hype Video #Chiefs #ChiefsKingdom #SuperBowl #SuperBowlLIX  #SBLIX https://t.co/d0CVyKoiNp,2025-02-09 17:57:31,0,3,"[""Chiefs"", ""ChiefsKingdom"", ""SuperBowl"", ""SuperBowlLIX"", ""SBLIX""]",0,,NEGATIVE,0.9846464991569519
1888648451648544885,Music Never Stopped,"Who you picking??

Eagles or Chiefs?? 
.
.
📸 @gaptooth_snodgrass_too 

#phildelphiaeagles #kansascitychiefs #jerrygarcia #superbowllix #eagles #chiefs #superbowl https://t.co/vbO1qZu7O9",2025-02-09 17:57:34,0,0,"[""phildelphiaeagles"", ""kansascitychiefs"", ""jerrygarcia"", ""superbowllix"", ""eagles"", ""chiefs"", ""superbowl""]",0,,NEGATIVE,0.9931060671806335
1888648459672031721,Joel Norris,"Which style of film is the Super Bowl going to be like? Superhero or Rocky 1 for the Eagles? 

#NFL
#SuperBowlLIX 
#SuperBowl 
#FlyEaglesFly https://t.co/lhYVThP2Er",2025-02-09 17:57:36,0,0,"[""NFL"", ""SuperBowlLIX"", ""SuperBowl"", ""FlyEaglesFly""]",0,,NEGATIVE,0.9765278100967407
1888648468379361517,Urban Sports Scene,"@RD_CryptoTrades who do you have winning the @SuperBowl?  We also discussed #superbowl with former NFL cornerback Leigh Bodden, here: https://t.co/mMJm4dtI5X #FlyEaglesFly #ChiefsKingdom",2025-02-09 17:57:38,0,0,"[""superbowl"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,NEGATIVE,0.8761178255081177
1888648563858567306,Urban Sports Scene,"@UFGatorJer who do you have winning the @SuperBowl?  We also discussed #superbowl with former NFL cornerback Leigh Bodden, here: https://t.co/mMJm4dtI5X #FlyEaglesFly #ChiefsKingdom",2025-02-09 17:58:01,0,0,"[""superbowl"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,NEGATIVE,0.7478237152099609
1888648592669241571,Ryguys Bets,"🚨 NO 3-PEAT for the Chiefs! 🚨

Swifties will be 😢 as the NFL’s golden child gets knocked off!

🦅 Eagles 28-24 over the Chiefs! 🏆💚

#FlyEaglesFly #NoThreePeat #SuperBowl #ChiefsKingdomFalls #HurtsSZN #EaglesWin https://t.co/PTGNsZqIHe",2025-02-09 17:58:08,0,0,"[""FlyEaglesFly"", ""NoThreePeat"", ""SuperBowl"", ""ChiefsKingdomFalls"", ""HurtsSZN"", ""EaglesWin""]",0,,NEGATIVE,0.9959611296653748
1888648593831285211,Brett Murphy,@NFL Eagles 2024 Super Bowl HYPE VIDEO #FlyEaglesFly #Eagles #SuperBowl #SuperBowlLIX #SBLIX  https://t.co/2ZCCL2kOcF,2025-02-09 17:58:08,0,0,"[""FlyEaglesFly"", ""Eagles"", ""SuperBowl"", ""SuperBowlLIX"", ""SBLIX""]",0,,NEGATIVE,0.9823330044746399
1888649353809592815,RSVP,"While RSVP serves Greater Philadelphia's education and wellness needs, we hope the Eagles serve up a Super Bowl Championship! Good luck! Go birds! 

#RSVP #RSVPVolunteers #SuperBowl #Eagles https://t.co/p3MjiUJV3Y",2025-02-09 18:01:10,0,0,"[""RSVP"", ""RSVPVolunteers"", ""SuperBowl"", ""Eagles""]",0,,POSITIVE,0.9961872696876526
1888649354296389705,flippityflipcards🇺🇦🇮🇱,#arthurjuan #1kalwaysopen #philadelphiaeagles #gobirds #flyeaglesfly #superbowl #superbowllix #superbowl59 #paninidonrussoptic #optic #opticgold #goldoptic #wrcollection #pconly,2025-02-09 18:01:10,0,0,"[""arthurjuan"", ""1kalwaysopen"", ""philadelphiaeagles"", ""gobirds"", ""flyeaglesfly"", ""superbowl"", ""superbowllix"", ""superbowl59"", ""paninidonrussoptic"", ""optic"", ""opticgold"", ""goldoptic"", ""wrcollection"", ""pconly""]",0,,NEGATIVE,0.9519447684288025
1888649354988155098,Luca,"Time to stay up until 4:00 AM just to watch the refs invent 5 new penalties to help the Chiefs, Kendrick Lamar to perform Not LIke Us 5 times and Taylor swift running on the pitch as Kelce proposes to her after catching the game winning TD #SuperBowl #Chiefs #Eagles",2025-02-09 18:01:10,0,1,"[""SuperBowl"", ""Chiefs"", ""Eagles""]",0,,NEGATIVE,0.6397717595100403
1888649359165960302,VinnPeppe,"@stoolpresidente is true #Trump will be wearing a #jailstool tshirt at #SuperBowl tonight?  

#FlyEaglesFly #SaquanBarkley #Eagles #TSwift #crypto",2025-02-09 18:01:11,0,1,"[""Trump"", ""jailstool"", ""SuperBowl"", ""FlyEaglesFly"", ""SaquanBarkley"", ""Eagles"", ""TSwift"", ""crypto""]",0,,NEGATIVE,0.9837548136711121
1888649371455271112,BitGuyNinja🥷🚀🇺🇲,Game on!🏈 What's your prediction? #Eagles #Chiefs #NFL #SuperBowl #SuperBowlLIX https://t.co/L4TlapSac5,2025-02-09 18:01:14,0,0,"[""Eagles"", ""Chiefs"", ""NFL"", ""SuperBowl"", ""SuperBowlLIX""]",0,,NEGATIVE,0.9908638596534729
1888649377033384421,Kristen Hendricks,@CardSnacks I'm rooting for the #Eagles this #SuperBowl. Thanks for the fantastic opportunity to win!,2025-02-09 18:01:15,0,0,"[""Eagles"", ""SuperBowl""]",0,,POSITIVE,0.9998475313186646
1888649445765533754,Rogue Games,"We don't know who's scoring the most points in the Super Bowl between the Eagles &amp; Chiefs, but we do know the people playing Cookie Cutter are the real winners. 😉 https://t.co/iFN9aXQwFQ

 #chiefs #football #eagles #superbowl #cookiecutter https://t.co/9peSBHFqrd",2025-02-09 18:01:31,0,0,"[""chiefs"", ""football"", ""eagles"", ""superbowl"", ""cookiecutter""]",0,,NEGATIVE,0.713945209980011
1888649452162027946,🅰️🔯👁💛👁️👤/💡,#FlyEaglesFly #SuperBowlLIX #NFL,2025-02-09 18:01:33,0,0,"[""FlyEaglesFly"", ""SuperBowlLIX"", ""NFL""]",0,,NEGATIVE,0.90277498960495
1888649471824888179,Michael Dao,"Morgan Fox Named as Finalist for NFL Salute to Service Award, Presented by USAA

The 2024 NFL Salute to Service Award recipient will be recognized at NFL Honors, presented by Invisalign, February 6th in New Orleans.

#ChiefsKingdom #NFL https://t.co/AvFO1KXUTK",2025-02-09 18:01:38,0,0,"[""ChiefsKingdom"", ""NFL""]",0,,POSITIVE,0.994586706161499
1888649502602518991,JerArt🅰️,"Does anyone else just fell “meh” about the #SuperBowl this year? Eagles by 90. 

#FlyEaglesFly",2025-02-09 18:01:45,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,NEGATIVE,0.9911674857139587
1888649508092862929,TIm Zatzariny Jr.,"Bringing this one back from a few years ago.

GO BIRDS! 

#eagles #superbowl #flyeaglesfly🦅🏈💚 @Eagles https://t.co/KzWraYdg8X",2025-02-09 18:01:46,0,0,"[""eagles"", ""superbowl"", ""flyeaglesfly""]",0,,POSITIVE,0.95418381690979
1888649534609469913,Peaches,"This song goes out to all the Philadelphia Eagles Fans.
🎶Together we're the greatest🎶
#FlyEaglesFly #RingTheBell #SuperBowl 
https://t.co/jvMQeqdWlJ",2025-02-09 18:01:53,0,1,"[""FlyEaglesFly"", ""RingTheBell"", ""SuperBowl""]",0,,POSITIVE,0.9980676770210266
1888649558730686655,CleInsider 🇺🇸,"We have our #SuperBowlLIX on tap 🏈🍻

#ChiefsKingdom /#FlyEaglesFly U49.5 (-120)

2024 Season: 59-26 (69%) +24.5u
2024 Playoffs: 6-2 (80%) +3u

#SportsPicks #NFL #win #LFG #NBA  #ForTheLand #CFB #CBB #NHL #WNBA #GamblingX  #gamblingtwitter #mlb  #DawgPound #FreePick #LetEmKnow",2025-02-09 18:01:58,0,0,"[""SuperBowlLIX"", ""ChiefsKingdom"", ""FlyEaglesFly"", ""SportsPicks"", ""NFL"", ""win"", ""LFG"", ""NBA"", ""ForTheLand"", ""CFB"", ""CBB"", ""NHL"", ""WNBA"", ""GamblingX"", ""gamblingtwitter"", ""mlb"", ""DawgPound"", ""FreePick"", ""LetEmKnow"", ""FreePicks"", ""CLEInsider"", ""Browns"", ""Cavs"", ""Guardians"", ""SuperBowlLIX"", ""SuperBowl""]",0,,NEGATIVE,0.9878788590431213
1888649571389043168,Councilmember Jamie Gauthier,"Fly, Eagles, Fly! 🦅🏆 Philadelphia City Council is proud to stand behind our Birds as they fight for victory on the biggest stage! Let’s bring it home, Philly—LET’S HUNT! 💚 #GoBirds #SuperBowl #FlyEaglesFly https://t.co/ZCFNPUbi7f",2025-02-09 18:02:01,0,0,"[""GoBirds"", ""SuperBowl"", ""FlyEaglesFly""]",0,,POSITIVE,0.997432291507721
1888649639358042178,Urban Sports Scene,"@SlaterNFL who do you have winning the @SuperBowl?  We also discussed #superbowl with former NFL cornerback Leigh Bodden, here: https://t.co/mMJm4dufVv #FlyEaglesFly #ChiefsKingdom",2025-02-09 18:02:18,0,0,"[""superbowl"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,POSITIVE,0.528680145740509
1888649684471669162,3DownNation,"Five Super Bowl LIX prop bets with Canadian connections  

Via @TheJCAbbott 

https://t.co/OJyYO7WDAo

#NFL #NFLCanada #SuperBowl #SuperBowlLIX #ChiefsKingdom #FlyEaglesFly #betting https://t.co/PECD4MUkvr",2025-02-09 18:02:28,0,0,"[""NFL"", ""NFLCanada"", ""SuperBowl"", ""SuperBowlLIX"", ""ChiefsKingdom"", ""FlyEaglesFly"", ""betting""]",0,,NEGATIVE,0.9916759729385376
1888649718919557459,TOLAN 💎,"SB LIX: PROSPECTUS

Super Bowl Champions: Kansas City Chiefs

#Chiefs: 27 #Eagles: 17

MVP: Patrick Mahomes 
(315 PASS YDS 46 RUSH YDS 2 PASS TD 1 RUSH TD)

#BigRedMachine #ChiefsKingdom
#SuperBowlLIX
#SBLIX

LET'S ROCK! C'MON NOW! 💪🔥❤️

@PatrickMahomes
@StoneColdJones 
@tkelce https://t.co/zlCK3O9xUe",2025-02-09 18:02:37,0,0,"[""Chiefs"", ""Eagles"", ""BigRedMachine"", ""ChiefsKingdom"", ""SuperBowlLIX"", ""SBLIX""]",0,,NEGATIVE,0.9672405123710632
1888650543846801788,Urban Sports Scene,"@CoachMcCartan who do you have winning the @SuperBowl?  We also discussed #superbowl with former NFL cornerback Leigh Bodden, here: https://t.co/mMJm4dtI5X #FlyEaglesFly #ChiefsKingdom",2025-02-09 18:05:53,0,0,"[""superbowl"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,NEGATIVE,0.5680979490280151
1888650597722722531,Our South Florida,"🏆 #SUPERBOWLSUNDAY! 🏆 Who’s taking the W tonight? The energy is high, and the best game-day spots like @wharfftl #AmericanSocial, &amp; more are ready for YOU! 🏈

#Football #Superbowl #Chiefs #Eagles #NFL #OurSouthFlorida https://t.co/xzmworMrOz",2025-02-09 18:06:06,0,0,"[""SUPERBOWLSUNDAY"", ""AmericanSocial"", ""Football"", ""Superbowl"", ""Chiefs"", ""Eagles"", ""NFL"", ""OurSouthFlorida""]",0,"<Place id=""04cb31bae3b3af93"" name=""Miami"">",POSITIVE,0.9983972907066345
1888650603011649874,Keeshan Dave,"Chiefs will go on the 3peat for sure tonight. Chiefs Kingdom, let's get that 3peat! Silence the haters and let's go!

#ChiefsKingdom    #NFL    #SuperBowlLIX",2025-02-09 18:06:07,0,0,"[""ChiefsKingdom"", ""NFL"", ""SuperBowlLIX""]",0,,POSITIVE,0.7785278558731079
1888650667624894607,Leider Lustig 2,"The Chiefs getting ready for Super Bowl.

#superbowl #rtlnfl #nfl #FlyEaglesFly #eagles #nflmemes https://t.co/lxFtNWfvqs",2025-02-09 18:06:23,0,0,"[""superbowl"", ""rtlnfl"", ""nfl"", ""FlyEaglesFly"", ""eagles"", ""nflmemes""]",0,,NEGATIVE,0.9863749742507935
1888650677796434070,"PICKS DE CRISTIAN REY, GALLITO, CHAPITO Y MAS","Les comparto una apuesta de las 7 disponibles del Gallito VIP para el superbowl.

#SuperBowlLIX #SuperBowl #FlyEaglesFly #ChiefsKingdom #GamblingX #apuestasdeportivas 

✅ TODOS los 7 picks de Gallito incluidos en mi grupo PREMIUM 

✅ GRUPO GRATIS AQUÍ: https://t.co/RJw0dQD4F5 https://t.co/SBMJ9P140r",2025-02-09 18:06:25,0,0,"[""SuperBowlLIX"", ""SuperBowl"", ""FlyEaglesFly"", ""ChiefsKingdom"", ""GamblingX"", ""apuestasdeportivas""]",0,,NEGATIVE,0.9905260801315308
1888650700751794404,Urban Sports Scene,"@TheLandoShowPod who do you have winning the @SuperBowl?  We also discussed #superbowl with former NFL cornerback Leigh Bodden, here: https://t.co/mMJm4dufVv #FlyEaglesFly #ChiefsKingdom",2025-02-09 18:06:31,0,0,"[""superbowl"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,NEGATIVE,0.7153090238571167
1888650758515569108,OnlineSportsBet.com,"Have you ever been to a #SuperBowl ?

#SuperBowlLIX #ChampionsTrophy2025 #Chiefs #FlyEaglesFly",2025-02-09 18:06:44,0,1,"[""SuperBowl"", ""SuperBowlLIX"", ""ChampionsTrophy2025"", ""Chiefs"", ""FlyEaglesFly""]",0,,POSITIVE,0.6027796864509583
1888650778371383499,Memecoin.io,"Guess the #SuperBowlLIX score and WIN $50 in $PEPE

Comment below: 
🏆Winning Team + Final Score  

Follow us + Like + Repost  

Entries close: 11:30 PM UTC (FEB 9)

First correct guess takes the prize! Let's Go! 

#Eagles #ChiefsKingdom  #SuperBowl https://t.co/xLdrIzFu4A",2025-02-09 18:06:49,0,1,"[""SuperBowlLIX"", ""Eagles"", ""ChiefsKingdom"", ""SuperBowl""]",0,,NEGATIVE,0.9971376657485962
1888650807635067274,Seanjde,Hail Mary Picks #UnderdogFantasy #SuperBowlLIX #SuperBowl #Eagles #ChiefsKingdom https://t.co/7CTcWhfmr2,2025-02-09 18:06:56,0,0,"[""UnderdogFantasy"", ""SuperBowlLIX"", ""SuperBowl"", ""Eagles"", ""ChiefsKingdom""]",0,,NEGATIVE,0.9570705890655518
1888650823762108754,Gabo Deportes,"#NFLenGaboDeportes 🏈 
Los @Chiefs llegaron al #SuperBowlLIX detrás de 'desconocidos' que han sido importantes en años recientes 🏆🏹

El link con la nota de los jugadores clave ➡️ https://t.co/yMFjHKjz2G 
📷 FB/Chiefs 

#NFL | #NFLMX | #SuperBowl | #SBLIX | #ChiefsKingdom https://t.co/99qRScos9h",2025-02-09 18:07:00,0,0,"[""NFLenGaboDeportes"", ""SuperBowlLIX"", ""NFL"", ""NFLMX"", ""SuperBowl"", ""SBLIX"", ""ChiefsKingdom""]",0,,NEGATIVE,0.9969910383224487
1888650826513559876,Urban Sports Scene,"@FoxSportsRadio who do you have winning the @SuperBowl?  We also discussed #superbowl with former NFL cornerback Leigh Bodden, here: https://t.co/mMJm4dtI5X #FlyEaglesFly #ChiefsKingdom",2025-02-09 18:07:01,0,0,"[""superbowl"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,NEGATIVE,0.6201409101486206
1888650829999001802,Shewahn Cummings,"🏈🐕Puppy Bowl⌚️2PM 🖥️Animal Planet #PuppyBowl 
🏈🎤🎶Super Bowl Tailgate Concert⌚️4PM 🖥️YouTube #SuperBowlTailgateConcert 
🏈Kansas City Chiefs #ChiefsKingdom #FlyEaglesFly #AppleMusicHalftime #SuperBowl #SuperBowlLIX #NFL https://t.co/mkitZHHwEZ",2025-02-09 18:07:01,0,0,"[""PuppyBowl"", ""SuperBowlTailgateConcert"", ""ChiefsKingdom"", ""FlyEaglesFly"", ""AppleMusicHalftime"", ""SuperBowl"", ""SuperBowlLIX"", ""NFL""]",0,,NEGATIVE,0.9841585159301758
1888651689772667364,Belladonna,Who do you got? 🦅🦅 #nfl #SuperBowlLIX #Eagles #philly #Chiefs #KansasCityChiefs,2025-02-09 18:10:26,0,0,"[""nfl"", ""SuperBowlLIX"", ""Eagles"", ""philly"", ""Chiefs"", ""KansasCityChiefs""]",0,,NEGATIVE,0.9928023219108582
1888651739127308643,Brett Murphy,@FoxNews Chiefs 2024 Super Bowl LIX Hype Video #Chiefs #ChiefsKingdom #SuperBowl #SuperBowlLIX #SBLIX https://t.co/d0CVyKoiNp,2025-02-09 18:10:38,0,0,"[""Chiefs"", ""ChiefsKingdom"", ""SuperBowl"", ""SuperBowlLIX"", ""SBLIX""]",0,,NEGATIVE,0.9820618033409119
1888651782336762078,Zack,"Super Bowl 2025: Chiefs-Eagles picks, key stats, predictions - via @ESPN App.   #NFL.   #Bills.  #Chiefs.   https://t.co/nxp0hKdB0z",2025-02-09 18:10:49,0,1,"[""NFL"", ""Bills"", ""Chiefs""]",0,,NEGATIVE,0.9776914119720459
1888651795804889161,Brett Murphy,@FoxNews Eagles 2024 Super Bowl HYPE VIDEO #FlyEaglesFly #Eagles #SuperBowl #SuperBowlLIX #SBLIX https://t.co/2ZCCL2kOcF,2025-02-09 18:10:52,0,0,"[""FlyEaglesFly"", ""Eagles"", ""SuperBowl"", ""SuperBowlLIX"", ""SBLIX""]",0,,NEGATIVE,0.9812512397766113
1888651875731312963,TheRealEricMajor,"Imagine being such ungrateful POS that you show up late to the Super Bowl. 
#NFL #SuperBowl #Rigged #FlyEaglesFly",2025-02-09 18:11:11,0,0,"[""NFL"", ""SuperBowl"", ""Rigged"", ""FlyEaglesFly""]",0,,NEGATIVE,0.9948816299438477
1888651891900567594,D’ Crime Boss of Journalism in JA,#JalenHurts and #SaquonBarkley taking home that chip later… #Birthday gift for the RB and full redemption for the QB… #NFL  #Philadelphia #Eagles #SBLIX,2025-02-09 18:11:15,0,0,"[""JalenHurts"", ""SaquonBarkley"", ""Birthday"", ""NFL"", ""Philadelphia"", ""Eagles"", ""SBLIX""]",0,,POSITIVE,0.9242923855781555
1888651911198360012,Megan Orpych,"Super Bowl - Can't miss that chance 🖌️🔥

Mahomes v Hurts

Work for @DAZNBoxing 🤝

#M9 #smsports #ChiefsKingdom #Eagles #SuperBowl https://t.co/AsQr5z0Hcc",2025-02-09 18:11:19,0,1,"[""M9"", ""smsports"", ""ChiefsKingdom"", ""Eagles"", ""SuperBowl""]",0,,NEGATIVE,0.9723002314567566
1888651913442230694,Padam Tripathi (Learner),"#Pizza will be ordered highest today any day in a year … #SuperBowl 

#SuperBowl #SuperBowlSunday #SuperBowlLIX #Eagles #KansasCityChiefs",2025-02-09 18:11:20,0,0,"[""Pizza"", ""SuperBowl"", ""SuperBowl"", ""SuperBowlSunday"", ""SuperBowlLIX"", ""Eagles"", ""KansasCityChiefs""]",0,,POSITIVE,0.9770745635032654
1888651944119468254,the wolf,"PRIZEPICKS SUPER BOWL 🔒 🐺🐺

HUNT over 11 rush attempts
HURTS  over 213.5 pass yards
MAHOMES over 20.5 fantasy

4.5x play🔒🔒

#nfl #SuperBowlLIX #ChiefsKingdom #Eagles #DraftKings #fanduel #PrizePicks",2025-02-09 18:11:27,0,0,"[""nfl"", ""SuperBowlLIX"", ""ChiefsKingdom"", ""Eagles"", ""DraftKings"", ""fanduel"", ""PrizePicks""]",0,,NEGATIVE,0.9926786422729492
1888651970753573063,Bhupendra Singh,"Giants Conversations: Tyler Nubin reflects on first NFL season

Rookie safety Tyler Nubin sits down with Madelyn Burke to reflect on his first season in the NFL, presented by Sony.

#SuperBowl #Chiefs https://t.co/ydGuq3EAps",2025-02-09 18:11:33,0,0,"[""SuperBowl"", ""Chiefs""]",0,,POSITIVE,0.6629173755645752
1888651987861856431,( مـحـمــد ) MAVS#,"#SuperBowl 
#SBLIX 
Chiefs daaaaaaaaay 
Let's go 
#ChiefsKingdom",2025-02-09 18:11:38,0,0,"[""SuperBowl"", ""SBLIX"", ""ChiefsKingdom""]",0,,NEGATIVE,0.91107577085495
