id,author,text,created_at,retweets,favorites,hashtags,is_retweet,place,main_emotion_label,main_emotion_score,second_emotion_label,second_emotion_score
1888659602612306142,Dog Boy Sports and Stocks Podcast,Super Bowl swag for Roma. #superbowl #chiefskingdom❤️💛🏈 #roma #KCChiefs https://t.co/64PJC7XG8t,2025-02-09 18:41:53,0,0,"[""superbowl"", ""chiefskingdom"", ""roma"", ""KCChiefs""]",0,,joy,0.566122829914093,anger,0.25112417340278625
1888659612288823623,BwcDeals,"Don't forget!

Watch the Super Bowl tonight for free on Fox's streaming service, Tubi. No subscription needed.

#SuperBowl #FlyEaglesFly https://t.co/Zsmoalg8pU",2025-02-09 18:41:55,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,fear,0.819557249546051,joy,0.11123404651880264
1888659634774249918,RayJay 305 🐬,"So Leute haut mal raus eure Prediction zum   

#SuperBowl 
#SBLIX 
#NFL 
#KansasCityChiefs 
#PhiladelphiaEagles 

#ChiefsKingdom 
#FlyEaglesFly 

#rtlnfl",2025-02-09 18:42:01,0,1,"[""SuperBowl"", ""SBLIX"", ""NFL"", ""KansasCityChiefs"", ""PhiladelphiaEagles"", ""ChiefsKingdom"", ""FlyEaglesFly"", ""rtlnfl""]",0,,fear,0.8202938437461853,anger,0.08998050540685654
1888659642315674064,Priscilla,@Doritos Football is my second favorite F Word #FlyEaglesFly  #DoritosCrash #SuperBowl https://t.co/IoM41dGD66,2025-02-09 18:42:02,0,0,"[""FlyEaglesFly"", ""DoritosCrash"", ""SuperBowl""]",0,,fear,0.9197953343391418,sadness,0.037035033106803894
1888659664105070637,mr jason 🗝,Day 14! Jersey till the SuperBowl challenge. We made it. Sunny and I are ready to see our @Eagles get revenge on those Chiefs! #FlyEaglesFly    #SuperBowl https://t.co/mClKJjxEtf,2025-02-09 18:42:08,0,0,"[""FlyEaglesFly"", ""SuperBowl""]",0,"<Place id=""8173485c72e78ca5"" name=""Atlanta"">",anger,0.9864733219146729,fear,0.007044495083391666
1888659678709842187,cameron ritchie,"Who's taking my over @ greater than 17 mins for national anthem?  - 100 pesos 

Jeez. It's the Jack stack v.s. Pat's steaks. I dunno here....vote ? 

#SuperBowl #SuperBowlLIX #ChiefsKingdom #FlyEaglesFly",2025-02-09 18:42:11,0,0,"[""SuperBowl"", ""SuperBowlLIX"", ""ChiefsKingdom"", ""FlyEaglesFly""]",0,,fear,0.9098131060600281,anger,0.04836464673280716
1888659686381211856,#WeWantRandy,#SuperBowl TIME!!! JUST A FEW HOURS AWAY!! WHO WINNING THIS THING?!? #FlyEaglesFly #SuperBowl,2025-02-09 18:42:13,0,0,"[""SuperBowl"", ""FlyEaglesFly"", ""SuperBowl""]",0,,fear,0.6913711428642273,anger,0.11126511543989182
1888659709193793800,Scotty Tidwell,"#Eagles - 31 

#Chiefs - 20 

#SuperBowl 

GO DAWGS 😂",2025-02-09 18:42:18,0,0,"[""Eagles"", ""Chiefs"", ""SuperBowl""]",0,,fear,0.5996398329734802,anger,0.22456972301006317
1888660674571579454,Charlies Drug,"Even YOU Can Drugstore Responsibly
#ShopSmall #shoplocal #shopatcharliesdrug #waitless #FeelBetter #superbowl #commercial #Chiefs #Eagles #youareanamehere @CharliesDrug https://t.co/xdtZ2dKiQW",2025-02-09 18:46:09,0,0,"[""ShopSmall"", ""shoplocal"", ""shopatcharliesdrug"", ""waitless"", ""FeelBetter"", ""superbowl"", ""commercial"", ""Chiefs"", ""Eagles"", ""youareanamehere""]",0,"<Place id=""d0287cda13b8d994"" name=""Stillwater"">",fear,0.9588527083396912,joy,0.027481116354465485
1888660679902499157,pHiNeSt,"#SBLIX prediction time…
@Eagles 30
@Chiefs 27
@brandongraham55 4Q strip sack to seal the win and become the greatest player in Eagles history in his last game….
#GoBirds 
#FlyEaglesFly",2025-02-09 18:46:10,0,0,"[""SBLIX"", ""GoBirds"", ""FlyEaglesFly""]",0,,fear,0.929434597492218,anger,0.040044140070676804
1888660729961783789,Merloedamus,"@strongrootsmom @blackwind_capt @SandyEverett777 @RealDWMead @ToxxicOU812 @AatifAstro @gwehunt22 @SusanDadamo @JimBrubaker3 @Upsidecoalition @The_Texan_Guy @GhostlyMayne @OYourNameHereO @Triad_Trends @StephanieGural @GaryBoshears @William17171717 @jeremiahod @TwilightCougar1 @Mackewich @testalways @DJT2016ToNow @LibertyShindig @Meme_FTT @TerriMccarter4 @BasedBroski @helfystyle @TurboBazooka Lets GO!!! Yea totally going to get some food right now.
#Trump #zelena #zeudi #helena #helevier #sstvidf #tommavi #shailenzo #grandefratello #SuperBowl2025 #PlayStation #SuperBowl #ChiefsKingdom",2025-02-09 18:46:22,0,2,"[""Trump"", ""zelena"", ""zeudi"", ""helena"", ""helevier"", ""sstvidf"", ""tommavi"", ""shailenzo"", ""grandefratello"", ""SuperBowl2025"", ""PlayStation"", ""SuperBowl"", ""ChiefsKingdom""]",0,,fear,0.9660322666168213,anger,0.012049811892211437
1888660755031245096,Pro Service 102,"Mock Draft Tracker 3.0: Pre-Senior Bowl picks

The New York Giants hold the third overall pick in the 2025 NFL Draft, which is scheduled for April 24-26.

#Eagles #SBLIX https://t.co/Iq368tHE0i",2025-02-09 18:46:28,0,0,"[""Eagles"", ""SBLIX""]",0,,fear,0.7328041195869446,anger,0.08666005730628967
1888660769656484207,Pougle Hall,"Who do you think will win the Super Bowl tonight?

#SuperBowl #EaglesNation #ChiefsKingdom",2025-02-09 18:46:31,1,0,"[""SuperBowl"", ""EaglesNation"", ""ChiefsKingdom""]",0,,fear,0.8568868637084961,anger,0.06736670434474945
1888660821565133257,Time Traveler From 2003,"#FlyEaglesFly  #buddy #throwback 
#eaglesvsgiants #fun #nfl https://t.co/WMuW8ZV4Ga",2025-02-09 18:46:44,0,0,"[""FlyEaglesFly"", ""buddy"", ""throwback"", ""eaglesvsgiants"", ""fun"", ""nfl""]",0,,fear,0.9093739986419678,joy,0.04554968327283859
1888660823955968372,holly flower,"Swifties, Kendrick Lamar fans, fans of the Kansas City Chiefs and/or the Philadelphia Eagles, neutral Super Bowl viewers in general, etc: take the time to think about the actions and symbols behind the organizations that you engage with. #ChangeTheName #ChiefsKingdom #SBLIX #NFL https://t.co/IXhhxlN7iH",2025-02-09 18:46:44,0,0,"[""ChangeTheName"", ""ChiefsKingdom"", ""SBLIX"", ""NFL""]",0,,fear,0.6943752765655518,joy,0.15359364449977875
1888660894009446611,Sejal Shah 🌺,"As #87 said : “Believe in yourself, even when nobody else does” 
GO CHIEFS!! #3Peat #ChiefsKingdom #SuperBowl 
❤️💛🫶🙏🏽 https://t.co/yCOrLZ7Eaw",2025-02-09 18:47:01,0,0,"[""3Peat"", ""ChiefsKingdom"", ""SuperBowl""]",0,,fear,0.8553867936134338,anger,0.07932019233703613
1888660898207731915,COMBATWEATHER,"🔥Mahomes And Hurts On Trump Attending The Super Bowl🔥 https://t.co/cRQCRJ4b7A
#Hertz #Mahomes #SuperBowl #Trump #SuperBowl2025 #Chiefs #Eagles #KansasCity #Philadelphia  
#Trump",2025-02-09 18:47:02,0,1,"[""Hertz"", ""Mahomes"", ""SuperBowl"", ""Trump"", ""SuperBowl2025"", ""Chiefs"", ""Eagles"", ""KansasCity"", ""Philadelphia"", ""Trump""]",0,,fear,0.944948136806488,anger,0.03818536549806595
1888660902448419281,Cody 👽the new plank 👽 Gossage,Isn’t the #SuperBowlLIX today? If it is I’m rooting for the #Eagles I’ve never been that big of a fan of the #Chiefs 🤷‍♂️ I’m a #Cardinals fan all the way ♥️ #NFL,2025-02-09 18:47:03,0,0,"[""SuperBowlLIX"", ""Eagles"", ""Chiefs"", ""Cardinals"", ""NFL""]",0,,fear,0.7878444790840149,joy,0.08247162401676178
1888660905296326682,Selecta Jerry,"On the trod to #SuperBowl 
#FlyEaglesFly https://t.co/3En8TdFRUa",2025-02-09 18:47:04,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,fear,0.95965576171875,anger,0.020950956270098686
1888660907838120335,Bhwya Sriya,@Chiefs #FlyEaglesFly #SuperBowl https://t.co/14MkGA1dCm,2025-02-09 18:47:04,0,0,"[""FlyEaglesFly"", ""SuperBowl""]",0,,fear,0.8430058360099792,joy,0.06496582925319672
1888660934656430546,loading…,In about T-9hrs the hometown hero Devonta mf smith will be crowned a champion n Super Bowl mvp. GOOOOOO BIRDSSSS #FlyEaglesFly #NFL #SuperBowl https://t.co/GpQ76QgxEi,2025-02-09 18:47:11,0,0,"[""FlyEaglesFly"", ""NFL"", ""SuperBowl""]",0,,fear,0.5217393040657043,joy,0.3334963023662567
1888660938355507623,Sara Tonyn,"Even though I like #KC and kinda like the #Eagles, I don’t care who wins the #SuperBowl and won’t watch it. Nazi Elon, Fuhrer trump and the GOP/MAGAt cult will turn it into a propaganda tool with their political ads and Fuhrer trump’s appearance. 🤮🤮🤮 #FUCKtrump  #FUCKmusk",2025-02-09 18:47:11,0,0,"[""KC"", ""Eagles"", ""SuperBowl"", ""FUCKtrump"", ""FUCKmusk""]",0,,anger,0.550281822681427,fear,0.4280785024166107
1888661063652233415,Hank the Blue Pigeon,"My Super Bowl LIX Prediction!

#SuperBowlLIX #SuperBowl #ChiefsKingdom #FlyEaglesFly #Chiefs #Eagles #NFL https://t.co/aj7YH2YSFw",2025-02-09 18:47:41,0,0,"[""SuperBowlLIX"", ""SuperBowl"", ""ChiefsKingdom"", ""FlyEaglesFly"", ""Chiefs"", ""Eagles"", ""NFL""]",0,,fear,0.9170286059379578,anger,0.03600179776549339
1888661067217129969,CornyTakes,@BwcDeals #FlyEaglesFly #SuperBowl #IndianCorn #Chiefs https://t.co/aLazoq509r,2025-02-09 18:47:42,0,3,"[""FlyEaglesFly"", ""SuperBowl"", ""IndianCorn"", ""Chiefs""]",0,,fear,0.9283865094184875,anger,0.03136318549513817
1888661076486603154,Dr. Liz Washington 👟🥾🚵🏾‍♀️🚴🏽‍♀️,"Which team are you rooting for in the #SuperBowl? 
#chiefs 
#eagles https://t.co/QNJaOiSvmL",2025-02-09 18:47:44,0,0,"[""SuperBowl"", ""chiefs"", ""eagles""]",0,,fear,0.7931947708129883,anger,0.13642345368862152
1888661097474822497,Berto,"When the refs throw a flag against the @Chiefs 

#FlyEaglesFly #refs #SuperBowlLIX #SuperBowl @taylorswift13 https://t.co/bpKaYH0hr3",2025-02-09 18:47:49,0,0,"[""FlyEaglesFly"", ""refs"", ""SuperBowlLIX"", ""SuperBowl""]",0,,fear,0.9135110974311829,anger,0.06625532358884811
1888661126164193644,WTRLive | Wild Talk Radio🎙,"Go Birds! 
#SuperBowlLIX #Superbowl #Eagles #Chiefs #LegoFortnite #Fortnite @LEGOFortnite #FlyEaglesFly https://t.co/tjjwiMmxDN",2025-02-09 18:47:56,0,1,"[""SuperBowlLIX"", ""Superbowl"", ""Eagles"", ""Chiefs"", ""LegoFortnite"", ""Fortnite"", ""FlyEaglesFly""]",0,,fear,0.9241160750389099,anger,0.031493496149778366
1888661141255057448,Genco Pelledichervo,"🇺🇸📺🏈

Kansas Chiefs Cheerleaders.

#NFL #SuperBowlLIX  #ChiefsKingdom  #Eagles https://t.co/RAXLT1FlMA",2025-02-09 18:48:00,0,0,"[""NFL"", ""SuperBowlLIX"", ""ChiefsKingdom"", ""Eagles""]",0,,joy,0.7228055000305176,fear,0.1810716688632965
1888661176827224127,Sancho,"Numbers say... 

the Philadelphia Eagles will easily defeat the Kansas City Chiefs and stop their 3-peat. Congrats in advance!! 🔮🔮🔮

#FlyEaglesFly #ChiefsKingdom #SBLIX 
#cheatpeat",2025-02-09 18:48:08,0,0,"[""FlyEaglesFly"", ""ChiefsKingdom"", ""SBLIX"", ""cheatpeat""]",0,,fear,0.8232194781303406,anger,0.08949126303195953
1888661189300785373,Keg Dogg,@BovadaOfficial Mahomes #3Peat #ChiefsKingdom #SuperBowl,2025-02-09 18:48:11,0,0,"[""3Peat"", ""ChiefsKingdom"", ""SuperBowl""]",0,,fear,0.6218657493591309,anger,0.18638187646865845
1888661227536040430,Cory Van Ness,"Let’s go $Eagles to the moon

CA- 

3tgKSft5ynYSWhBJBJiLrBSgJ4jUHaWddJ1dxSCPpump

#SuperBowl #eagles #chiefs",2025-02-09 18:48:20,0,1,"[""SuperBowl"", ""eagles"", ""chiefs""]",0,,fear,0.5492017865180969,anger,0.37140244245529175
1888661227741790393,Joseph Spirko,"Eagles waive QB Ian Book

Book returned to the Eagles to serve as a backup quarterback with the injuries to Jalen Hurts and Kenny Pickett.

#NFL #FlyEaglesFly https://t.co/sGtzqxLoGM",2025-02-09 18:48:20,0,0,"[""NFL"", ""FlyEaglesFly""]",0,,fear,0.9405153393745422,anger,0.02166900597512722
1888661234729492624,¯\_(ツ)_/¯,"I’m tryna decide if imma watch this at home or drive to Louisville and watch it 

#Superbowl  #Philly #Eagles #FlyEaglesFly https://t.co/qCRZlX1K6P",2025-02-09 18:48:22,0,0,"[""Superbowl"", ""Philly"", ""Eagles"", ""FlyEaglesFly""]",0,,fear,0.9294084310531616,joy,0.030824149027466774
1888661273057096148,Steve-DOGE-4-EVER,"Just for the fun.  Wish me luck 🍀. Let’s go Eagles! #FlyEaglesFly #SuperBowlLIX 
#SuperBowl https://t.co/eACg5dtvrQ",2025-02-09 18:48:31,0,0,"[""FlyEaglesFly"", ""SuperBowlLIX"", ""SuperBowl""]",0,,fear,0.6136056184768677,joy,0.24266795814037323
1888661292392800433,Michael Norton,"It’s #SuperBowl Sunday !! Let’s get some #NFL account shoutouts going !! Who wants a shoutout ?? 👀👀

Who Wins the big game ?? 

#ChiefsKingdom vs #FlyEaglesFly",2025-02-09 18:48:36,0,0,"[""SuperBowl"", ""NFL"", ""ChiefsKingdom"", ""FlyEaglesFly""]",0,,fear,0.9233356714248657,anger,0.039608728140592575
1888661331714412965,Mar(Midnights & TTPD)🤍🌙🤍,"#NEWS | Journalist Danilo Lacalle shared images of the exclusive area reserved for Taylor Swift, as well as Travis Kelce's family and friends, to watch tonight's big game! 🏈🔥
#ChiefsKingdom 
#SuperBowl 
#SuperBowlLIX https://t.co/n3iRueQRrM",2025-02-09 18:48:45,0,0,"[""NEWS"", ""ChiefsKingdom"", ""SuperBowl"", ""SuperBowlLIX""]",0,,fear,0.8808953762054443,anger,0.06377164274454117
1888661409661165633,Halil's Real Footballtalk,"I've already secured myself the fifth straight winning season in the #NFL and still have futures tickets on both #ChiefsKingdom (+800) and #FlyEaglesFly (+1600) from different points. So let's have some fun today! 🎰

#NFL #SuperBowl #SuperBowlLIX #SBLIX #KCvsPHI #GamblingX #NFLX https://t.co/uGB9MOSrLW",2025-02-09 18:49:04,0,0,"[""NFL"", ""ChiefsKingdom"", ""FlyEaglesFly"", ""NFL"", ""SuperBowl"", ""SuperBowlLIX"", ""SBLIX"", ""KCvsPHI"", ""GamblingX"", ""NFLX""]",0,,fear,0.5053073763847351,joy,0.324380487203598
1888662091017736458,Rebecca Kilibarda,"Morning Break: New Orleans celebrates Super Bowl LIX at Opening Night

A collection of headlines and news about the Saints and the NFL for Tuesday, Feb. 4

#Eagles #SuperBowl https://t.co/vd9XSU0t94",2025-02-09 18:51:46,0,0,"[""Eagles"", ""SuperBowl""]",0,,joy,0.5314972996711731,fear,0.29556596279144287
1888662094393835767,Ray Moffo,"The Kansas City Chiefs were originally the Dallas Texans. So it's still appropriate to say #DallasSucks on #SuperBowl Sunday 
#FlyEaglesFly",2025-02-09 18:51:47,0,0,"[""DallasSucks"", ""SuperBowl"", ""FlyEaglesFly""]",0,,fear,0.9245890974998474,anger,0.059927668422460556
1888662120843104614,CidtheSloth888⚒️💯🏆,"We don't normally genocide but when we do, we ethnicly cleanse.#gaza #SaudiArabia
#PLYLIV #Plymouth #Chiefs #SuperBowl       #eagles https://t.co/t1aMtDr1OW",2025-02-09 18:51:53,0,0,"[""gaza"", ""SaudiArabia"", ""PLYLIV"", ""Plymouth"", ""Chiefs"", ""SuperBowl"", ""eagles""]",0,,fear,0.8473844528198242,anger,0.1403428316116333
1888662139709141228,Zach Schnitzer,#SuperBowl predictions? I say #ChiefsKingdom 24-21 vs #FlyEaglesFly,2025-02-09 18:51:58,0,0,"[""SuperBowl"", ""ChiefsKingdom"", ""FlyEaglesFly""]",0,,fear,0.9096891283988953,joy,0.030051663517951965
1888662215202386068,Philadelphia Eagles UK & IE,"Kick off times around the world 🌍

@NFL | #SBLIX | #FlyEaglesFly https://t.co/CkfTEFfzxq",2025-02-09 18:52:16,0,0,"[""SBLIX"", ""FlyEaglesFly""]",0,,fear,0.8555794358253479,joy,0.06812214106321335
1888662216217399567,Nick Fiorello,Truly think this game is a 50/50 coin 🪙 flip. But I’m riding with #FlyEaglesFly in the #SuperBowl today over #ChiefsKingdom the value is the same for either. I can see kc winning a close game but I can see Philly pulling it out or even winning by a couple scores. So I’m goin https://t.co/KidoyjEH36,2025-02-09 18:52:16,0,0,"[""FlyEaglesFly"", ""SuperBowl"", ""ChiefsKingdom"", ""GamblingCommunity"", ""BettingCommunity"", ""Football"", ""NFL"", ""NFLbets"", ""NFLbetting""]",0,,fear,0.602597177028656,joy,0.1667748987674713
1888662248844902867,CidtheSloth888⚒️💯🏆,"We don't normally genocide but when we do, we ethnicly cleanse.#gaza #SaudiArabia
#PLYLIV #Plymouth #Chiefs #SuperBowl       #eagles https://t.co/vPs4byvvdA",2025-02-09 18:52:24,0,0,"[""gaza"", ""SaudiArabia"", ""PLYLIV"", ""Plymouth"", ""Chiefs"", ""SuperBowl"", ""eagles""]",0,,fear,0.8323405981063843,anger,0.15499839186668396
1888662251441418268,Yaira Benítez 🇩🇴✨,Vamo' al mambo #NFL #SuperBowl #ChiefsKingdom #FlyEaglesFly,2025-02-09 18:52:25,0,0,"[""NFL"", ""SuperBowl"", ""ChiefsKingdom"", ""FlyEaglesFly""]",0,,fear,0.8736124038696289,anger,0.05425000563263893
1888662337386680459,Devin Valentine,It’s finally Eagles Gameday on Super Bowl Sunday on my birthday! Eagles will beat the Chiefs 33-20!#FlyEaglesFly #SuperBowl 🦅💚🏈🖤,2025-02-09 18:52:45,0,0,"[""FlyEaglesFly"", ""SuperBowl""]",0,,joy,0.5980127453804016,fear,0.26744094491004944
1888662349718093827,Drew.,"Battle of the worst of the worst..

- Insufferable Philly fans. 
- Every media outlet claiming Mahomes is the GOAT &amp; seeing Taylor Swift.

Give me the fans who care about their team and aren't ""completely"" delusional.. #FlyEaglesFly   
#SuperBowlLIX    #SuperBowl",2025-02-09 18:52:48,0,0,"[""FlyEaglesFly"", ""SuperBowlLIX"", ""SuperBowl""]",0,,anger,0.7748872637748718,fear,0.19429732859134674
1888662377240862851,john geary,"https://t.co/GCbXUfblgw

@Chiefs
@NFL
@ESPNNFL
This might be a good game. However, I don't think it will be as good as you think. Check out my predictions and thoughts on the big game! Aka #superbowl !!!! 

#chiefskingdom #localjohn1812",2025-02-09 18:52:55,0,0,"[""superbowl"", ""chiefskingdom"", ""localjohn1812""]",0,,fear,0.7799672484397888,anger,0.15560601651668549
1888662383494853025,Derrick Miller,"Time to make some history...LFG!!!

Chiefs by 90

#ChiefsKingdom #SuperBowl  #3peat https://t.co/27SP8Vbv4x",2025-02-09 18:52:56,0,0,"[""ChiefsKingdom"", ""SuperBowl"", ""3peat""]",0,,fear,0.5155110955238342,anger,0.17699596285820007
1888662434405327212,Chris Baker,"We’re about T-minus 4 1/2 hours away from kickoff of Super Bowl LIX (59 for those who know don’t Roman numerals). 

Who do you got in today’s big game?

#SuperBowlLIX #NFL #FlyEaglesFly #ChiefsKingdom",2025-02-09 18:53:08,0,0,"[""SuperBowlLIX"", ""NFL"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,fear,0.9639405608177185,anger,0.023943385109305382
1888662983779443126,leonardi ♡ CAMPIONESSE OLIMPICHE,"Non sono pronta per stanotte 
#SuperBowl 
#FlyEaglesFly https://t.co/CR11vWuTM8",2025-02-09 18:55:19,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,fear,0.8799626231193542,anger,0.06400234252214432
1888663001852764660,girls smoking cigs,"Gonna be a big one today.

Personally, I take the Eagles bc I can’t FATHOM what @blknoiz06 will do if they lose.

But the #ChiefsKingdom has proven to be a dynasty these past years. Gonna be A SHOW #SuperBowl https://t.co/DaDgQoXYQo",2025-02-09 18:55:23,1,2,"[""ChiefsKingdom"", ""SuperBowl""]",0,,anger,0.6939972043037415,fear,0.17769679427146912
1888663021582770254,Cordell,"Chargers 2024 OL Recap: Why Rashawn Slater &amp; Joe Alt Solidified Themselves Among NFL's Top Tackle Tandems

Slater earned Pro Bowl honors while Alt, a 2024 first-round pick, was named to the PFWA All-Rookie Team this week

#FlyEaglesFly #NFL https://t.co/dvyZwA421I",2025-02-09 18:55:28,0,0,"[""FlyEaglesFly"", ""NFL""]",0,,fear,0.837206244468689,anger,0.07153411209583282
1888663072182575518,DarkKnightTrizz,@1kalwayopen_ Yessir  y’all got this ! 💪🏾#FlyEaglesFly  #SuperBowl,2025-02-09 18:55:40,0,0,"[""FlyEaglesFly"", ""SuperBowl""]",0,,fear,0.647831916809082,joy,0.17599759995937347
1888663076548792353,.,Do it for Kobe #FlyEaglesFly #SBLIX,2025-02-09 18:55:41,0,0,"[""FlyEaglesFly"", ""SBLIX""]",0,,fear,0.7929077744483948,joy,0.10942375659942627
1888663103212027960,AnthonyCFA,"~somebody please explain how the Stone were number 11?? 🙃🏈🙃

#SuperBowlLIX #SuperBowl 
#FlyEaglesFly #ChiefsKingdom 
 *Ranking The 15 All-Time Best Super Bowl Halftime Shows*
-Entertainment
  https://t.co/Ii8U1RoK3V",2025-02-09 18:55:48,0,0,"[""SuperBowlLIX"", ""SuperBowl"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,fear,0.8362258672714233,anger,0.08205852657556534
1888663148670149084,Filibertos Mex Food,"Time to enjoy the #Superbowl2025 with your favorite #Filibertos dish!!!

#superbowl #Chiefs #Eagles https://t.co/RPdrivBSYG",2025-02-09 18:55:58,0,0,"[""Superbowl2025"", ""Filibertos"", ""superbowl"", ""Chiefs"", ""Eagles""]",0,,joy,0.5916606783866882,fear,0.27418696880340576
1888663173705671045,ThatGuy63,#OnePride #SuperBowl #FlyEaglesFly #ChiefsKingdom https://t.co/qyIMhmfPIN,2025-02-09 18:56:04,0,0,"[""OnePride"", ""SuperBowl"", ""FlyEaglesFly"", ""ChiefsKingdom""]",0,,fear,0.6496989727020264,anger,0.14312949776649475
1888663177073656163,DeporteandoNFL🏈,"#Chiefs vs #Eagles #NFL   
🎙 @adevaldes 
🎙 @EnriqueBurak 
🎙 @memo_schutz 
🎙️ Martin Gramatica
🎙️ @diana_flores33
🎙 @Tamedamus 
#SuperBowlLIX    #SBEnTelevisa    #NFLenTelevisa    #Canal5 #VixPremium https://t.co/OtInXjaXPG",2025-02-09 18:56:05,0,0,"[""Chiefs"", ""Eagles"", ""NFL"", ""SuperBowlLIX"", ""SBEnTelevisa"", ""NFLenTelevisa"", ""Canal5"", ""VixPremium""]",0,,fear,0.9116663932800293,anger,0.049533456563949585
1888663177618927630,Matt Lewis,The only reason I’m even 10% interested in #SuperBowl is to see this man get a ring. I’ll never forgive the @Titans for trading him on draft night. #FlyEaglesFly https://t.co/1shwqpqU4D,2025-02-09 18:56:05,0,0,"[""SuperBowl"", ""FlyEaglesFly""]",0,,fear,0.7804562449455261,anger,0.14520145952701569
1888663183369412612,EverydaySavings USA,"$29.7(reg $70)
SKECHERS Men's Court Break Slip-In Shoes
https://t.co/CNqE2u9lV6

#Ad #deal #sale #save #SKECHERS #INDvENG #ChiefsKingdom #SuperBowl https://t.co/XmWqqES1UQ",2025-02-09 18:56:07,0,0,"[""Ad"", ""deal"", ""sale"", ""save"", ""SKECHERS"", ""INDvENG"", ""ChiefsKingdom"", ""SuperBowl""]",0,,fear,0.5027003288269043,anger,0.229407399892807
1888663490313019855,Beau Miller,"Morning Break: Saints participate in Super Bowl LIX festivities

A collection of headlines and news about the Saints and the NFL for Thursday, Feb. 6

#SuperBowl #Chiefs https://t.co/SZOsyHUDkU",2025-02-09 18:57:20,0,0,"[""SuperBowl"", ""Chiefs""]",0,,fear,0.5798500180244446,joy,0.22217075526714325
1888663523942867364,Kenny,Me all day today #Superbowl #FlyEaglesFly https://t.co/AyoShDFzQO,2025-02-09 18:57:28,0,0,"[""Superbowl"", ""FlyEaglesFly""]",0,,fear,0.5399504899978638,joy,0.34436488151550293
1888663526593458322,Aatif - An Astrologer 🎭🏹,"@AnthonyLoIacon0 good post, Anthony! 
I think the Chiefs are going to cook Eagles lol but going to be fun... Who is going to the White House? 
#ChiefsKingdom #SuperBowl",2025-02-09 18:57:29,0,0,"[""ChiefsKingdom"", ""SuperBowl""]",0,,fear,0.7037708759307861,anger,0.14286886155605316
1888663568649687063,SHARKY CASINO 🇲🇽,Posiblemente estemos ante el último partido de @tkelce ! Rumores apuntan a que @taylorswift13 le abrirá las puertas en la industria del entretenimiento! 💸💸Por tanto el alfa saldrá como un demonio a la conquista de su máximo histórico y el tricampeón para los #chiefs #SuperBowl https://t.co/JqxVWssWJ7,2025-02-09 18:57:39,0,0,"[""chiefs"", ""SuperBowl""]",0,,fear,0.5528419017791748,anger,0.2664138972759247
1888663575474118704,EverydaySavings USA,"$20.99(reg $70)
PUMA Men's Contempt Demi Training Shoes
https://t.co/seWUIaxecQ

#Ad #deal #sale #Training #puma #SuperBowl #ChiefsKingdom #INDvENG https://t.co/XUIHIURWBV",2025-02-09 18:57:40,0,0,"[""Ad"", ""deal"", ""sale"", ""Training"", ""puma"", ""SuperBowl"", ""ChiefsKingdom"", ""INDvENG""]",0,,fear,0.5411645770072937,anger,0.24518804252147675
1888663646152392931,Carl Kincaid,"#PumpUpJams for the #SuperBowl #BlackSabbath #WeSoldOurSoulForRocknRoll #WarnerRecords #1976 #Remastered #2012 #Reissued #2018 #ChiefsKingdom 

#KlipschHeritage #KlipschHeresy #KlipschHeresyIV #McIntoshLabs 
#MAC7200 #AudioTechnica #HiFi #HomeStereo #Vinyl #GreenVinyl https://t.co/P1r7xliu7f",2025-02-09 18:57:57,0,0,"[""PumpUpJams"", ""SuperBowl"", ""BlackSabbath"", ""WeSoldOurSoulForRocknRoll"", ""WarnerRecords"", ""Remastered"", ""Reissued"", ""ChiefsKingdom"", ""KlipschHeritage"", ""KlipschHeresy"", ""KlipschHeresyIV"", ""McIntoshLabs"", ""MAC7200"", ""AudioTechnica"", ""HiFi"", ""HomeStereo"", ""Vinyl"", ""GreenVinyl""]",0,,fear,0.9067162871360779,anger,0.06610948592424393
1888663671271833986,Ally G,#SuperBowl #SuperBowlLIX #sunday who’s ready for some football 🏈  🔥 @Chiefs vs @Eagles #ChiefsKingdom #EaglesNation https://t.co/Ikf8vj36hW,2025-02-09 18:58:03,0,0,"[""SuperBowl"", ""SuperBowlLIX"", ""sunday"", ""ChiefsKingdom"", ""EaglesNation""]",0,,fear,0.9309754967689514,anger,0.036231715232133865
1888663682307219635,G.B🥂,"🏈TOUCHDOWN‼️
Who you got👀 #thankyoudrew #onthecouch #superbowl #chiefs #eagles https://t.co/w8q6YmklPo",2025-02-09 18:58:06,0,0,"[""thankyoudrew"", ""onthecouch"", ""superbowl"", ""chiefs"", ""eagles""]",0,,anger,0.7656156420707703,fear,0.19752047955989838
1888663691027243334,MrBeast Jokes,"😎Unbelievable Moments Caught On Camera Around The World! #194😎

#funny #viral Super Bowl Go Birds #FlyEaglesFly NFL Eagles Chiefs #SBLIX Kanye Ye tottenham Liverpool Plymouth barca https://t.co/loznGxwOsd",2025-02-09 18:58:08,0,0,"[""funny"", ""viral"", ""FlyEaglesFly"", ""SBLIX""]",0,,joy,0.9860553741455078,fear,0.005545739084482193
